image_path,prediction,confidence,Optimistic,Pessimistic,Hostile,Neutral
Sample_Dataset/Reichel/images_with_faces/370516_184024_image.jpeg,Optimistic,0.9251,0.9251,0.0205,0.0204,0.0339
Sample_Dataset/Reichel/images_with_faces/370548_184050_image.jpeg,Neutral,0.6034,0.1137,0.1135,0.1694,0.6034
Sample_Dataset/Reichel/images_with_faces/370821_184230_image.jpeg,Optimistic,0.8092,0.8092,0.0831,0.0655,0.0422
Sample_Dataset/Reichel/images_with_faces/370823_184232_image.jpeg,Hostile,0.6044,0.3691,0.0106,0.6044,0.0159
Sample_Dataset/Reichel/images_with_faces/370880_184262_image.jpeg,Optimistic,0.5044,0.5044,0.0309,0.2247,0.24
Sample_Dataset/Reichel/images_with_faces/370932_184303_image.jpeg,Pessimistic,0.5577,0.1247,0.5577,0.0249,0.2928
Sample_Dataset/Reichel/images_with_faces/371002_184356_image.jpeg,Pessimistic,0.5315,0.0582,0.5315,0.2719,0.1384
Sample_Dataset/Reichel/images_with_faces/371051_184388_image.jpeg,Hostile,0.5431,0.1475,0.1431,0.5431,0.1663
Sample_Dataset/Reichel/images_with_faces/371073_184399_image.jpeg,Hostile,0.5641,0.1672,0.1219,0.5641,0.1468
Sample_Dataset/Reichel/images_with_faces/371394_184601_image.jpeg,Optimistic,0.9982,0.9982,0.0008,0.0005,0.0005
Sample_Dataset/Reichel/images_with_faces/371402_184602_image.jpeg,Optimistic,0.991,0.991,0.0002,0.0061,0.0026
Sample_Dataset/Reichel/images_with_faces/371956_184823_image.jpeg,Neutral,0.8844,0.1006,0.0041,0.0109,0.8844
Sample_Dataset/Reichel/images_with_faces/371962_184826_image.jpeg,Optimistic,0.7591,0.7591,0.0351,0.18,0.0259
Sample_Dataset/Reichel/images_with_faces/371980_184831_image.jpeg,Optimistic,0.9529,0.9529,0.0019,0.0189,0.0263
Sample_Dataset/Reichel/images_with_faces/372290_184860_image.jpeg,Neutral,0.4259,0.1718,0.3679,0.0344,0.4259
Sample_Dataset/Reichel/images_with_faces/372322_184883_image.jpeg,Optimistic,0.893,0.893,0.0559,0.0009,0.0503
Sample_Dataset/Reichel/images_with_faces/378635_190822_image.jpeg,Neutral,0.7514,0.158,0.0303,0.0603,0.7514
Sample_Dataset/Reichel/images_with_faces/378719_190902_image.jpeg,Neutral,0.8515,0.1458,0.0008,0.0019,0.8515
Sample_Dataset/Reichel/images_with_faces/378748_190930_image.jpeg,Optimistic,0.9742,0.9742,0.0011,0.0016,0.0231
Sample_Dataset/Reichel/images_with_faces/378939_191072_image.jpeg,Neutral,0.7866,0.2066,0.0029,0.004,0.7866
Sample_Dataset/Reichel/images_with_faces/379141_191247_image.jpeg,Optimistic,0.9816,0.9816,0.0039,0.0014,0.0131
Sample_Dataset/Reichel/images_with_faces/379419_191461_image.jpeg,Optimistic,0.6863,0.6863,0.014,0.0624,0.2372
Sample_Dataset/Reichel/images_with_faces/379421_191464_image.jpeg,Optimistic,0.7285,0.7285,0.0526,0.1655,0.0534
Sample_Dataset/Reichel/images_with_faces/379601_191597_image.jpeg,Hostile,0.4993,0.1944,0.0513,0.4993,0.2551
Sample_Dataset/Reichel/images_with_faces/380310_192125_image.jpeg,Optimistic,0.9739,0.9739,0.0004,0.001,0.0248
Sample_Dataset/Reichel/images_with_faces/380322_192129_image.jpeg,Hostile,0.5745,0.094,0.0042,0.5745,0.3273
Sample_Dataset/Reichel/images_with_faces/380686_192217_image.jpeg,Optimistic,0.4849,0.4849,0.0747,0.0756,0.3647
Sample_Dataset/Reichel/images_with_faces/380690_192221_image.jpeg,Optimistic,0.5895,0.5895,0.1525,0.2163,0.0416
Sample_Dataset/Reichel/images_with_faces/385925_196296_image.jpeg,Hostile,0.926,0.03,0.0163,0.926,0.0277
Sample_Dataset/Reichel/images_with_faces/386172_196486_image.jpeg,Optimistic,0.9949,0.9949,0.0015,0.0014,0.0023
Sample_Dataset/Reichel/images_with_faces/387349_197452_image.jpeg,Hostile,0.5081,0.0492,0.0091,0.5081,0.4337
Sample_Dataset/Reichel/images_with_faces/387488_197538_image.jpeg,Hostile,0.4898,0.1673,0.0046,0.4898,0.3384
Sample_Dataset/Reichel/images_with_faces/387535_197578_image.jpeg,Neutral,0.4713,0.2367,0.2274,0.0646,0.4713
Sample_Dataset/Reichel/images_with_faces/387768_197718_image.jpeg,Neutral,0.7101,0.0807,0.1359,0.0733,0.7101
Sample_Dataset/Reichel/images_with_faces/387799_197738_image.jpeg,Optimistic,0.5042,0.5042,0.0244,0.0694,0.402
Sample_Dataset/Reichel/images_with_faces/387862_197796_image.jpeg,Neutral,0.9068,0.0476,0.018,0.0276,0.9068
Sample_Dataset/Reichel/images_with_faces/387876_197808_image.jpeg,Neutral,0.4258,0.359,0.2103,0.005,0.4258
Sample_Dataset/Reichel/images_with_faces/387879_197809_image.jpeg,Pessimistic,0.5293,0.3657,0.5293,0.0051,0.0999
Sample_Dataset/Reichel/images_with_faces/387893_197819_image.jpeg,Pessimistic,0.8824,0.0565,0.8824,0.0253,0.0358
Sample_Dataset/Reichel/images_with_faces/389829_199214_image.jpeg,Optimistic,0.887,0.887,0.0125,0.0915,0.009
Sample_Dataset/Reichel/images_with_faces/389834_199218_image.jpeg,Pessimistic,0.8002,0.039,0.8002,0.0314,0.1295
Sample_Dataset/Reichel/images_with_faces/389866_199235_image.jpeg,Optimistic,0.5374,0.5374,0.046,0.4045,0.012
Sample_Dataset/Reichel/images_with_faces/389888_199256_image.jpeg,Optimistic,0.9883,0.9883,0.0023,0.0075,0.0019
Sample_Dataset/Reichel/images_with_faces/389979_199312_image.jpeg,Pessimistic,0.7753,0.1303,0.7753,0.0139,0.0805
Sample_Dataset/Reichel/images_with_faces/390011_199324_image.jpeg,Optimistic,0.5994,0.5994,0.1299,0.2402,0.0305
Sample_Dataset/Reichel/images_with_faces/390034_199334_image.jpeg,Pessimistic,0.7385,0.2246,0.7385,0.0039,0.033
Sample_Dataset/Reichel/images_with_faces/390063_199341_image.jpeg,Hostile,0.42,0.3493,0.0571,0.42,0.1736
Sample_Dataset/Reichel/images_with_faces/392496_201133_image.jpeg,Neutral,0.7222,0.2518,0.0036,0.0224,0.7222
Sample_Dataset/Reichel/images_with_faces/392498_201135_image.jpeg,Pessimistic,0.4906,0.0733,0.4906,0.0328,0.4033
Sample_Dataset/Reichel/images_with_faces/392646_201231_image.jpeg,Pessimistic,0.9216,0.0648,0.9216,0.0084,0.0052
Sample_Dataset/Reichel/images_with_faces/392699_201260_image.jpeg,Optimistic,0.9849,0.9849,0.0009,0.0116,0.0026
Sample_Dataset/Reichel/images_with_faces/392717_201269_image.jpeg,Optimistic,0.7168,0.7168,0.1036,0.0351,0.1445
Sample_Dataset/Reichel/images_with_faces/395160_202904_image.jpeg,Pessimistic,0.4908,0.0104,0.4908,0.4789,0.02
Sample_Dataset/Reichel/images_with_faces/395186_202930_image.jpeg,Optimistic,0.7481,0.7481,0.0071,0.0771,0.1677
Sample_Dataset/Reichel/images_with_faces/395189_202933_image.jpeg,Neutral,0.9843,0.0017,0.013,0.001,0.9843
Sample_Dataset/Reichel/images_with_faces/395208_202945_image.jpeg,Optimistic,0.9867,0.9867,0.007,0.0005,0.0057
Sample_Dataset/Reichel/images_with_faces/395352_203028_image.jpeg,Optimistic,0.8084,0.8084,0.0296,0.0186,0.1434
Sample_Dataset/Reichel/images_with_faces/395417_203061_image.jpeg,Neutral,0.9221,0.0626,0.0113,0.0039,0.9221
Sample_Dataset/Reichel/images_with_faces/395420_203064_image.jpeg,Optimistic,0.5648,0.5648,0.0699,0.0748,0.2904
Sample_Dataset/Reichel/images_with_faces/395421_203065_image.jpeg,Optimistic,0.9746,0.9746,0.0014,0.0036,0.0204
Sample_Dataset/Reichel/images_with_faces/395424_203068_image.jpeg,Neutral,0.5935,0.2221,0.0042,0.1801,0.5935
Sample_Dataset/Reichel/images_with_faces/395425_203069_image.jpeg,Unknown,0.3536,0.3218,0.002,0.3226,0.3536
Sample_Dataset/Reichel/images_with_faces/395426_203070_image.jpeg,Neutral,0.7375,0.2251,0.0057,0.0317,0.7375
Sample_Dataset/Reichel/images_with_faces/395427_203071_image.jpeg,Neutral,0.674,0.2614,0.0057,0.0589,0.674
Sample_Dataset/Reichel/images_with_faces/395450_203079_image.jpeg,Neutral,0.4949,0.1258,0.3759,0.0033,0.4949
Sample_Dataset/Reichel/images_with_faces/397482_204399_image.jpeg,Optimistic,0.4912,0.4912,0.0644,0.0145,0.4299
Sample_Dataset/Reichel/images_with_faces/397506_204421_image.jpeg,Neutral,0.5713,0.15,0.2679,0.0109,0.5713
Sample_Dataset/Reichel/images_with_faces/397514_204427_image.jpeg,Pessimistic,0.7925,0.0127,0.7925,0.0127,0.1821
Sample_Dataset/Reichel/images_with_faces/397533_204435_image.jpeg,Hostile,0.5256,0.1912,0.1085,0.5256,0.1748
Sample_Dataset/Reichel/images_with_faces/397552_204447_image.jpeg,Pessimistic,0.7842,0.0914,0.7842,0.0079,0.1166
Sample_Dataset/Reichel/images_with_faces/397554_204449_image.jpeg,Neutral,0.7559,0.2075,0.0271,0.0095,0.7559
Sample_Dataset/Reichel/images_with_faces/397555_204450_image.jpeg,Pessimistic,0.9973,0.0,0.9973,0.0001,0.0026
Sample_Dataset/Reichel/images_with_faces/397577_204469_image.jpeg,Optimistic,0.866,0.866,0.0157,0.0142,0.104
Sample_Dataset/Reichel/images_with_faces/397578_204470_image.jpeg,Neutral,0.9791,0.0139,0.0023,0.0047,0.9791
Sample_Dataset/Reichel/images_with_faces/397636_204487_image.jpeg,Neutral,0.541,0.1595,0.0209,0.2786,0.541
Sample_Dataset/Reichel/images_with_faces/398007_204753_image.jpeg,Neutral,0.6302,0.0558,0.0722,0.2419,0.6302
Sample_Dataset/Reichel/images_with_faces/398084_204821_image.jpeg,Optimistic,0.5009,0.5009,0.0157,0.0091,0.4744
Sample_Dataset/Reichel/images_with_faces/398086_204823_image.jpeg,Optimistic,0.4188,0.4188,0.1783,0.0369,0.3661
Sample_Dataset/Reichel/images_with_faces/398273_204955_image.jpeg,Hostile,0.7451,0.1966,0.0567,0.7451,0.0016
Sample_Dataset/Reichel/images_with_faces/402524_208525_image.jpeg,Optimistic,0.6119,0.6119,0.0021,0.0276,0.3584
Sample_Dataset/Reichel/images_with_faces/402528_208530_image.jpeg,Optimistic,0.4911,0.4911,0.015,0.4033,0.0905
Sample_Dataset/Reichel/images_with_faces/402529_208531_image.jpeg,Pessimistic,0.6515,0.0567,0.6515,0.0399,0.252
Sample_Dataset/Reichel/images_with_faces/402544_208546_image.jpeg,Pessimistic,0.4447,0.1993,0.4447,0.0746,0.2814
Sample_Dataset/Reichel/images_with_faces/402552_208554_image.jpeg,Pessimistic,0.7761,0.0135,0.7761,0.0136,0.1968
Sample_Dataset/Reichel/images_with_faces/402646_208650_image.jpeg,Neutral,0.9039,0.0895,0.0054,0.0013,0.9039
Sample_Dataset/Reichel/images_with_faces/402650_208654_image.jpeg,Neutral,0.9923,0.0057,0.0016,0.0003,0.9923
Sample_Dataset/Reichel/images_with_faces/402679_208681_image.jpeg,Neutral,0.915,0.0211,0.0039,0.06,0.915
Sample_Dataset/Reichel/images_with_faces/402819_208785_image.jpeg,Optimistic,0.4999,0.4999,0.0065,0.0781,0.4154
Sample_Dataset/Reichel/images_with_faces/402897_208857_image.jpeg,Neutral,0.8791,0.0824,0.0212,0.0173,0.8791
Sample_Dataset/Reichel/images_with_faces/403005_208938_image.jpeg,Pessimistic,0.5986,0.0825,0.5986,0.1749,0.144
Sample_Dataset/Reichel/images_with_faces/403017_208947_image.jpeg,Optimistic,0.7966,0.7966,0.0999,0.0357,0.0678
Sample_Dataset/Reichel/images_with_faces/403076_208992_image.jpeg,Neutral,0.5001,0.2401,0.1893,0.0705,0.5001
Sample_Dataset/Reichel/images_with_faces/403090_209000_image.jpeg,Neutral,0.4501,0.0531,0.192,0.3048,0.4501
Sample_Dataset/Reichel/images_with_faces/403175_209056_image.jpeg,Optimistic,0.9941,0.9941,0.0002,0.0051,0.0006
Sample_Dataset/Reichel/images_with_faces/403296_209107_image.jpeg,Neutral,0.8421,0.0128,0.1205,0.0247,0.8421
Sample_Dataset/Reichel/images_with_faces/403310_209113_image.jpeg,Optimistic,0.9739,0.9739,0.0009,0.0199,0.0053
Sample_Dataset/Reichel/images_with_faces/403482_209204_image.jpeg,Optimistic,0.6923,0.6923,0.1711,0.1042,0.0324
Sample_Dataset/Reichel/images_with_faces/403830_209338_image.jpeg,Pessimistic,0.7869,0.0365,0.7869,0.0542,0.1224
Sample_Dataset/Reichel/images_with_faces/403880_209363_image.jpeg,Hostile,0.9713,0.0129,0.0092,0.9713,0.0066
Sample_Dataset/Reichel/images_with_faces/403989_209417_image.jpeg,Pessimistic,0.7857,0.1833,0.7857,0.0196,0.0114
Sample_Dataset/Reichel/images_with_faces/404097_209462_image.jpeg,Hostile,0.7868,0.0969,0.0795,0.7868,0.0368
Sample_Dataset/Reichel/images_with_faces/404110_209466_image.jpeg,Neutral,0.8083,0.1078,0.0097,0.0742,0.8083
Sample_Dataset/Reichel/images_with_faces/404251_209550_image.jpeg,Hostile,0.5634,0.0431,0.1161,0.5634,0.2775
Sample_Dataset/Reichel/images_with_faces/407367_211558_image.jpeg,Hostile,0.7382,0.0323,0.108,0.7382,0.1215
Sample_Dataset/Reichel/images_with_faces/407375_211567_image.jpeg,Neutral,0.9578,0.0392,0.0007,0.0022,0.9578
Sample_Dataset/Reichel/images_with_faces/407395_211587_image.jpeg,Optimistic,0.7894,0.7894,0.0032,0.0145,0.1928
Sample_Dataset/Reichel/images_with_faces/407409_211600_image.jpeg,Pessimistic,0.5807,0.0212,0.5807,0.3167,0.0814
Sample_Dataset/Reichel/images_with_faces/407412_211603_image.jpeg,Optimistic,0.9694,0.9694,0.0007,0.007,0.023
Sample_Dataset/Reichel/images_with_faces/407419_211611_image.jpeg,Hostile,0.7229,0.0646,0.0743,0.7229,0.1382
Sample_Dataset/Reichel/images_with_faces/407422_211614_image.jpeg,Neutral,0.9483,0.0478,0.0031,0.0008,0.9483
Sample_Dataset/Reichel/images_with_faces/407425_211617_image.jpeg,Neutral,0.9904,0.0054,0.0038,0.0004,0.9904
Sample_Dataset/Reichel/images_with_faces/407460_211652_image.jpeg,Neutral,0.7344,0.1775,0.0756,0.0125,0.7344
Sample_Dataset/Reichel/images_with_faces/407480_211670_image.jpeg,Optimistic,0.9291,0.9291,0.0192,0.02,0.0318
Sample_Dataset/Reichel/images_with_faces/407512_211702_image.jpeg,Neutral,0.9304,0.0185,0.0474,0.0038,0.9304
Sample_Dataset/Reichel/images_with_faces/407514_211704_image.jpeg,Hostile,0.4941,0.0878,0.3641,0.4941,0.054
Sample_Dataset/Reichel/images_with_faces/407524_211712_image.jpeg,Neutral,0.5998,0.0968,0.0058,0.2976,0.5998
Sample_Dataset/Reichel/images_with_faces/407583_211756_image.jpeg,Pessimistic,0.6883,0.0319,0.6883,0.0849,0.1949
Sample_Dataset/Reichel/images_with_faces/407598_211771_image.jpeg,Neutral,0.5857,0.3752,0.0325,0.0065,0.5857
Sample_Dataset/Reichel/images_with_faces/407620_211796_image.jpeg,Neutral,0.6868,0.0418,0.0745,0.197,0.6868
Sample_Dataset/Reichel/images_with_faces/407623_211798_image.jpeg,Neutral,0.9377,0.0382,0.0058,0.0184,0.9377
Sample_Dataset/Reichel/images_with_faces/407706_211861_image.jpeg,Neutral,0.67,0.0199,0.0036,0.3065,0.67
Sample_Dataset/Reichel/images_with_faces/407850_211930_image.jpeg,Pessimistic,0.553,0.0131,0.553,0.1648,0.2691
Sample_Dataset/Reichel/images_with_faces/407852_211932_image.jpeg,Pessimistic,0.9654,0.0055,0.9654,0.0217,0.0074
Sample_Dataset/Reichel/images_with_faces/408028_212001_image.jpeg,Pessimistic,0.8102,0.0951,0.8102,0.0623,0.0324
Sample_Dataset/Reichel/images_with_faces/408035_212002_image.jpeg,Unknown,0.3433,0.3433,0.2627,0.129,0.265
Sample_Dataset/Reichel/images_with_faces/408239_212109_image.jpeg,Hostile,0.7735,0.0856,0.0335,0.7735,0.1075
Sample_Dataset/Reichel/images_with_faces/408255_212118_image.jpeg,Neutral,0.4481,0.2945,0.1862,0.0712,0.4481
Sample_Dataset/Reichel/images_with_faces/408366_212161_image.jpeg,Neutral,0.5172,0.4177,0.0486,0.0165,0.5172
Sample_Dataset/Reichel/images_with_faces/408653_212361_image.jpeg,Hostile,0.7318,0.0327,0.067,0.7318,0.1685
Sample_Dataset/Reichel/images_with_faces/408658_212362_image.jpeg,Neutral,0.8004,0.0517,0.0732,0.0747,0.8004
Sample_Dataset/Reichel/images_with_faces/409153_212567_image.jpeg,Pessimistic,0.809,0.0036,0.809,0.0591,0.1283
Sample_Dataset/Reichel/images_with_faces/409228_212625_image.jpeg,Neutral,0.9738,0.0179,0.0028,0.0055,0.9738
Sample_Dataset/Reichel/images_with_faces/409246_212639_image.jpeg,Neutral,0.824,0.1639,0.007,0.005,0.824
Sample_Dataset/Reichel/images_with_faces/409412_212725_image.jpeg,Optimistic,0.6853,0.6853,0.0155,0.0965,0.2028
Sample_Dataset/Reichel/images_with_faces/409478_212787_image.jpeg,Neutral,0.8471,0.1024,0.042,0.0085,0.8471
Sample_Dataset/Reichel/images_with_faces/409498_212793_image.jpeg,Neutral,0.4184,0.2056,0.2564,0.1196,0.4184
Sample_Dataset/Reichel/images_with_faces/409680_212923_image.jpeg,Neutral,0.7097,0.1431,0.1048,0.0424,0.7097
Sample_Dataset/Reichel/images_with_faces/409681_212924_image.jpeg,Optimistic,0.9235,0.9235,0.0045,0.0158,0.0562
Sample_Dataset/Reichel/images_with_faces/415220_216716_image.jpeg,Neutral,0.7451,0.0838,0.1284,0.0427,0.7451
Sample_Dataset/Reichel/images_with_faces/415644_217178_image.jpeg,Hostile,0.6387,0.1057,0.0144,0.6387,0.2411
Sample_Dataset/Reichel/images_with_faces/415660_217196_image.jpeg,Neutral,0.4781,0.2592,0.1162,0.1465,0.4781
Sample_Dataset/Reichel/images_with_faces/415662_217198_image.jpeg,Optimistic,0.9243,0.9243,0.0102,0.0333,0.0323
Sample_Dataset/Reichel/images_with_faces/415663_217199_image.jpeg,Neutral,0.5436,0.3744,0.0179,0.0641,0.5436
Sample_Dataset/Reichel/images_with_faces/415676_217218_image.jpeg,Optimistic,0.9346,0.9346,0.0013,0.0202,0.0439
Sample_Dataset/Reichel/images_with_faces/415685_217226_image.jpeg,Optimistic,0.919,0.919,0.0019,0.032,0.0472
Sample_Dataset/Reichel/images_with_faces/415701_217245_image.jpeg,Pessimistic,0.8007,0.0268,0.8007,0.0127,0.1598
Sample_Dataset/Reichel/images_with_faces/415704_217248_image.jpeg,Neutral,0.747,0.2345,0.0017,0.0168,0.747
Sample_Dataset/Reichel/images_with_faces/415759_217298_image.jpeg,Hostile,0.4808,0.0184,0.1052,0.4808,0.3956
Sample_Dataset/Reichel/images_with_faces/415767_217307_image.jpeg,Optimistic,0.9774,0.9774,0.0002,0.0004,0.022
Sample_Dataset/Reichel/images_with_faces/415770_217310_image.jpeg,Neutral,0.5054,0.0802,0.1781,0.2362,0.5054
Sample_Dataset/Reichel/images_with_faces/415820_217363_image.jpeg,Neutral,0.7358,0.1749,0.0275,0.0618,0.7358
Sample_Dataset/Reichel/images_with_faces/415828_217371_image.jpeg,Pessimistic,0.4347,0.1141,0.4347,0.0984,0.3528
Sample_Dataset/Reichel/images_with_faces/415852_217396_image.jpeg,Optimistic,0.871,0.871,0.0018,0.0458,0.0813
Sample_Dataset/Reichel/images_with_faces/415860_217406_image.jpeg,Optimistic,0.6686,0.6686,0.007,0.0619,0.2626
Sample_Dataset/Reichel/images_with_faces/415863_217411_image.jpeg,Neutral,0.88,0.1113,0.0052,0.0034,0.88
Sample_Dataset/Reichel/images_with_faces/415968_217483_image.jpeg,Neutral,0.5849,0.2742,0.0813,0.0597,0.5849
Sample_Dataset/Reichel/images_with_faces/416000_217509_image.jpeg,Optimistic,0.6673,0.6673,0.0757,0.0367,0.2204
Sample_Dataset/Reichel/images_with_faces/416006_217515_image.jpeg,Neutral,0.5959,0.2286,0.0713,0.1042,0.5959
Sample_Dataset/Reichel/images_with_faces/416135_217614_image.jpeg,Optimistic,0.8374,0.8374,0.0062,0.1246,0.0317
Sample_Dataset/Reichel/images_with_faces/416148_217624_image.jpeg,Neutral,0.5888,0.3558,0.0089,0.0465,0.5888
Sample_Dataset/Reichel/images_with_faces/416256_217661_image.jpeg,Neutral,0.956,0.0394,0.0036,0.0011,0.956
Sample_Dataset/Reichel/images_with_faces/416259_217663_image.jpeg,Neutral,0.9955,0.0029,0.0013,0.0003,0.9955
Sample_Dataset/Reichel/images_with_faces/416348_217698_image.jpeg,Hostile,0.4822,0.3085,0.1287,0.4822,0.0805
Sample_Dataset/Reichel/images_with_faces/416368_217700_image.jpeg,Optimistic,0.5085,0.5085,0.0072,0.0329,0.4514
Sample_Dataset/Reichel/images_with_faces/416418_217718_image.jpeg,Neutral,0.9206,0.0318,0.0125,0.0351,0.9206
Sample_Dataset/Reichel/images_with_faces/416538_217784_image.jpeg,Pessimistic,0.6544,0.0514,0.6544,0.1164,0.1778
Sample_Dataset/Reichel/images_with_faces/416830_217944_image.jpeg,Neutral,0.8104,0.1392,0.0261,0.0243,0.8104
Sample_Dataset/Reichel/images_with_faces/416836_217949_image.jpeg,Hostile,0.4994,0.3659,0.0422,0.4994,0.0925
Sample_Dataset/Reichel/images_with_faces/416890_217990_image.jpeg,Neutral,0.5471,0.0885,0.0388,0.3257,0.5471
Sample_Dataset/Reichel/images_with_faces/417006_218060_image.jpeg,Pessimistic,0.5203,0.0824,0.5203,0.0163,0.381
Sample_Dataset/Reichel/images_with_faces/417198_218180_image.jpeg,Neutral,0.5908,0.2842,0.124,0.001,0.5908
Sample_Dataset/Reichel/images_with_faces/417249_218201_image.jpeg,Hostile,0.9174,0.0482,0.0072,0.9174,0.0272
Sample_Dataset/Reichel/images_with_faces/417291_218242_image.jpeg,Optimistic,0.5791,0.5791,0.0023,0.0047,0.4139
Sample_Dataset/Reichel/images_with_faces/417405_218317_image.jpeg,Optimistic,0.4499,0.4499,0.3654,0.0098,0.1749
Sample_Dataset/Reichel/images_with_faces/417411_218320_image.jpeg,Optimistic,0.7381,0.7381,0.0012,0.0011,0.2596
Sample_Dataset/Reichel/images_with_faces/417418_218324_image.jpeg,Optimistic,0.45,0.45,0.0551,0.1071,0.3878
Sample_Dataset/Reichel/images_with_faces/417427_218326_image.jpeg,Optimistic,0.6888,0.6888,0.0172,0.0041,0.2899
Sample_Dataset/Reichel/images_with_faces/417430_218328_image.jpeg,Neutral,0.4938,0.0183,0.466,0.0218,0.4938
Sample_Dataset/Reichel/images_with_faces/417431_218330_image.jpeg,Neutral,0.5084,0.3821,0.0009,0.1087,0.5084
Sample_Dataset/Reichel/images_with_faces/425576_224124_image.jpeg,Optimistic,0.6579,0.6579,0.0042,0.0603,0.2776
Sample_Dataset/Reichel/images_with_faces/425578_224127_image.jpeg,Optimistic,0.729,0.729,0.0018,0.0485,0.2208
Sample_Dataset/Reichel/images_with_faces/425585_224134_image.jpeg,Neutral,0.6082,0.3284,0.0067,0.0567,0.6082
Sample_Dataset/Reichel/images_with_faces/425589_224138_image.jpeg,Neutral,0.5729,0.3681,0.0069,0.052,0.5729
Sample_Dataset/Reichel/images_with_faces/425601_224151_image.jpeg,Neutral,0.8105,0.1795,0.0072,0.0028,0.8105
Sample_Dataset/Reichel/images_with_faces/425614_224165_image.jpeg,Neutral,0.8962,0.0877,0.0097,0.0064,0.8962
Sample_Dataset/Reichel/images_with_faces/425620_224173_image.jpeg,Optimistic,0.6403,0.6403,0.0037,0.0189,0.3371
Sample_Dataset/Reichel/images_with_faces/425625_224181_image.jpeg,Neutral,0.8947,0.0981,0.0046,0.0026,0.8947
Sample_Dataset/Reichel/images_with_faces/425652_224202_image.jpeg,Pessimistic,0.941,0.0077,0.941,0.0052,0.0462
Sample_Dataset/Reichel/images_with_faces/425716_224269_image.jpeg,Neutral,0.8034,0.1193,0.0058,0.0715,0.8034
Sample_Dataset/Reichel/images_with_faces/425816_224356_image.jpeg,Optimistic,0.9514,0.9514,0.0013,0.015,0.0323
Sample_Dataset/Reichel/images_with_faces/425826_224362_image.jpeg,Optimistic,0.8626,0.8626,0.0115,0.0022,0.1236
Sample_Dataset/Reichel/images_with_faces/425863_224388_image.jpeg,Neutral,0.8802,0.086,0.0115,0.0223,0.8802
Sample_Dataset/Reichel/images_with_faces/425905_224421_image.jpeg,Pessimistic,0.4234,0.1311,0.4234,0.317,0.1285
Sample_Dataset/Reichel/images_with_faces/425915_224428_image.jpeg,Unknown,0.3706,0.3706,0.2458,0.1084,0.2752
Sample_Dataset/Reichel/images_with_faces/425919_224432_image.jpeg,Neutral,0.9319,0.0343,0.0046,0.0291,0.9319
Sample_Dataset/Reichel/images_with_faces/425947_224449_image.jpeg,Neutral,0.7807,0.0592,0.1343,0.0259,0.7807
Sample_Dataset/Reichel/images_with_faces/426114_224601_image.jpeg,Neutral,0.8182,0.1615,0.0026,0.0177,0.8182
Sample_Dataset/Reichel/images_with_faces/426142_224617_image.jpeg,Pessimistic,0.6976,0.0887,0.6976,0.1599,0.0537
Sample_Dataset/Reichel/images_with_faces/426149_224624_image.jpeg,Neutral,0.4697,0.2917,0.0802,0.1584,0.4697
Sample_Dataset/Reichel/images_with_faces/426165_224635_image.jpeg,Optimistic,0.739,0.739,0.0107,0.0082,0.2421
Sample_Dataset/Reichel/images_with_faces/426166_224636_image.jpeg,Optimistic,0.4912,0.4912,0.0131,0.3964,0.0992
Sample_Dataset/Reichel/images_with_faces/426203_224657_image.jpeg,Neutral,0.9928,0.0056,0.0001,0.0015,0.9928
Sample_Dataset/Reichel/images_with_faces/426210_224661_image.jpeg,Neutral,0.9782,0.0029,0.0092,0.0098,0.9782
Sample_Dataset/Reichel/images_with_faces/426232_224674_image.jpeg,Neutral,0.9914,0.0032,0.0025,0.003,0.9914
Sample_Dataset/Reichel/images_with_faces/426242_224679_image.jpeg,Neutral,0.9466,0.0266,0.0036,0.0232,0.9466
Sample_Dataset/Reichel/images_with_faces/426308_224720_image.jpeg,Neutral,0.9705,0.0131,0.0017,0.0147,0.9705
Sample_Dataset/Reichel/images_with_faces/426326_224737_image.jpeg,Neutral,0.6525,0.0251,0.3222,0.0002,0.6525
Sample_Dataset/Reichel/images_with_faces/426345_224747_image.jpeg,Optimistic,0.7861,0.7861,0.0294,0.1462,0.0382
Sample_Dataset/Reichel/images_with_faces/426577_224855_image.jpeg,Hostile,0.4822,0.3085,0.1287,0.4822,0.0805
Sample_Dataset/Reichel/images_with_faces/426591_224856_image.jpeg,Optimistic,0.7864,0.7864,0.0031,0.0264,0.1841
Sample_Dataset/Reichel/images_with_faces/426600_224862_image.jpeg,Neutral,0.9612,0.0059,0.0018,0.031,0.9612
Sample_Dataset/Reichel/images_with_faces/426749_224934_image.jpeg,Pessimistic,0.7621,0.0291,0.7621,0.1048,0.104
Sample_Dataset/Reichel/images_with_faces/426781_224944_image.jpeg,Optimistic,0.7153,0.7153,0.1083,0.0098,0.1666
Sample_Dataset/Reichel/images_with_faces/426792_224949_image.jpeg,Hostile,0.8307,0.1515,0.0066,0.8307,0.0111
Sample_Dataset/Reichel/images_with_faces/427684_225395_image.jpeg,Unknown,0.3871,0.1401,0.2497,0.223,0.3871
Sample_Dataset/Reichel/images_with_faces/427688_225399_image.jpeg,Hostile,0.9915,0.0055,0.0009,0.9915,0.0021
Sample_Dataset/Reichel/images_with_faces/427857_225532_image.jpeg,Neutral,0.8334,0.0335,0.0065,0.1266,0.8334
