image_path,prediction,confidence,Optimistic,Pessimistic,Hostile,Neutral
Sample_Dataset/Reichel/images_with_faces/415663_217199_image.jpeg,Neutral,0.6054,0.1651,0.0155,0.214,0.6054
Sample_Dataset/Reichel/images_with_faces/415676_217218_image.jpeg,Neutral,0.4934,0.2815,0.0035,0.2217,0.4934
Sample_Dataset/Reichel/images_with_faces/415685_217226_image.jpeg,Neutral,0.5174,0.1592,0.0026,0.3208,0.5174
Sample_Dataset/Reichel/images_with_faces/415701_217245_image.jpeg,Neutral,0.5763,0.0482,0.2057,0.1698,0.5763
Sample_Dataset/Reichel/images_with_faces/415704_217248_image.jpeg,Optimistic,0.7647,0.7647,0.0031,0.0122,0.2201
Sample_Dataset/Reichel/images_with_faces/415759_217298_image.jpeg,Neutral,0.4645,0.0117,0.3998,0.1241,0.4645
Sample_Dataset/Reichel/images_with_faces/415767_217307_image.jpeg,Optimistic,0.9659,0.9659,0.0002,0.0002,0.0337
Sample_Dataset/Reichel/images_with_faces/415770_217310_image.jpeg,Neutral,0.5804,0.0076,0.3568,0.0551,0.5804
Sample_Dataset/Reichel/images_with_faces/415820_217363_image.jpeg,Pessimistic,0.5968,0.0157,0.5968,0.0444,0.3431
Sample_Dataset/Reichel/images_with_faces/415828_217371_image.jpeg,Neutral,0.6655,0.2506,0.0823,0.0016,0.6655
Sample_Dataset/Reichel/images_with_faces/415852_217396_image.jpeg,Neutral,0.5112,0.0691,0.0007,0.419,0.5112
Sample_Dataset/Reichel/images_with_faces/415860_217406_image.jpeg,Optimistic,0.7543,0.7543,0.0001,0.0039,0.2417
Sample_Dataset/Reichel/images_with_faces/415863_217411_image.jpeg,Neutral,0.7157,0.2818,0.0001,0.0024,0.7157
Sample_Dataset/Reichel/images_with_faces/415968_217483_image.jpeg,Neutral,0.7655,0.2123,0.0172,0.005,0.7655
Sample_Dataset/Reichel/images_with_faces/416000_217509_image.jpeg,Neutral,0.691,0.1975,0.0423,0.0692,0.691
Sample_Dataset/Reichel/images_with_faces/416006_217515_image.jpeg,Neutral,0.8254,0.1548,0.0068,0.013,0.8254
Sample_Dataset/Reichel/images_with_faces/416135_217614_image.jpeg,Optimistic,0.6478,0.6478,0.0004,0.0035,0.3482
Sample_Dataset/Reichel/images_with_faces/416148_217624_image.jpeg,Neutral,0.4982,0.4871,0.0002,0.0145,0.4982
Sample_Dataset/Reichel/images_with_faces/416256_217661_image.jpeg,Neutral,0.9914,0.0075,0.0003,0.0007,0.9914
Sample_Dataset/Reichel/images_with_faces/416259_217663_image.jpeg,Neutral,0.7068,0.1556,0.0203,0.1174,0.7068
Sample_Dataset/Reichel/images_with_faces/416348_217698_image.jpeg,Hostile,0.7025,0.0604,0.1585,0.7025,0.0787
Sample_Dataset/Reichel/images_with_faces/416368_217700_image.jpeg,Optimistic,0.681,0.681,0.0065,0.0126,0.3
Sample_Dataset/Reichel/images_with_faces/416418_217718_image.jpeg,Neutral,0.9426,0.0271,0.0022,0.028,0.9426
Sample_Dataset/Reichel/images_with_faces/416538_217784_image.jpeg,Pessimistic,0.9224,0.0012,0.9224,0.0327,0.0437
Sample_Dataset/Reichel/images_with_faces/416830_217944_image.jpeg,Neutral,0.9864,0.0132,0.0001,0.0003,0.9864
Sample_Dataset/Reichel/images_with_faces/416836_217949_image.jpeg,Optimistic,0.8079,0.8079,0.0033,0.0144,0.1743
Sample_Dataset/Reichel/images_with_faces/416890_217990_image.jpeg,Hostile,0.8976,0.0026,0.0016,0.8976,0.0981
Sample_Dataset/Reichel/images_with_faces/417006_218060_image.jpeg,Pessimistic,0.8583,0.0444,0.8583,0.0063,0.091
Sample_Dataset/Reichel/images_with_faces/417198_218180_image.jpeg,Neutral,0.9285,0.0616,0.008,0.0019,0.9285
Sample_Dataset/Reichel/images_with_faces/417249_218201_image.jpeg,Pessimistic,0.7097,0.0246,0.7097,0.2487,0.017
Sample_Dataset/Reichel/images_with_faces/417291_218242_image.jpeg,Optimistic,0.818,0.818,0.0,0.0001,0.1818
Sample_Dataset/Reichel/images_with_faces/417405_218317_image.jpeg,Optimistic,0.7328,0.7328,0.0022,0.0095,0.2555
Sample_Dataset/Reichel/images_with_faces/417411_218320_image.jpeg,Optimistic,0.8908,0.8908,0.0011,0.0005,0.1076
Sample_Dataset/Reichel/images_with_faces/417418_218324_image.jpeg,Optimistic,0.9454,0.9454,0.0008,0.0011,0.0527
Sample_Dataset/Reichel/images_with_faces/417427_218326_image.jpeg,Optimistic,0.9477,0.9477,0.0113,0.012,0.0291
Sample_Dataset/Reichel/images_with_faces/417430_218328_image.jpeg,Neutral,0.728,0.0138,0.1917,0.0665,0.728
Sample_Dataset/Reichel/images_with_faces/417431_218330_image.jpeg,Optimistic,0.9238,0.9238,0.0,0.0681,0.008
Sample_Dataset/Reichel/images_with_faces/425576_224124_image.jpeg,Optimistic,0.6609,0.6609,0.0,0.0023,0.3368
Sample_Dataset/Reichel/images_with_faces/425578_224127_image.jpeg,Neutral,0.4989,0.4964,0.0001,0.0046,0.4989
Sample_Dataset/Reichel/images_with_faces/425585_224134_image.jpeg,Neutral,0.498,0.4907,0.0001,0.0111,0.498
Sample_Dataset/Reichel/images_with_faces/425589_224138_image.jpeg,Optimistic,0.7499,0.7499,0.0002,0.0148,0.2352
Sample_Dataset/Reichel/images_with_faces/425601_224151_image.jpeg,Neutral,0.986,0.0135,0.0001,0.0004,0.986
Sample_Dataset/Reichel/images_with_faces/425614_224165_image.jpeg,Neutral,0.9514,0.0416,0.0008,0.0062,0.9514
Sample_Dataset/Reichel/images_with_faces/425620_224173_image.jpeg,Neutral,0.7782,0.2155,0.0015,0.0049,0.7782
Sample_Dataset/Reichel/images_with_faces/425625_224181_image.jpeg,Neutral,0.9342,0.0644,0.0005,0.001,0.9342
Sample_Dataset/Reichel/images_with_faces/425652_224202_image.jpeg,Pessimistic,0.5062,0.0734,0.5062,0.0437,0.3767
Sample_Dataset/Reichel/images_with_faces/425716_224269_image.jpeg,Neutral,0.9854,0.0066,0.0002,0.0079,0.9854
Sample_Dataset/Reichel/images_with_faces/425816_224356_image.jpeg,Optimistic,0.6636,0.6636,0.0026,0.0852,0.2485
Sample_Dataset/Reichel/images_with_faces/425826_224362_image.jpeg,Optimistic,0.9713,0.9713,0.0019,0.0001,0.0267
Sample_Dataset/Reichel/images_with_faces/425863_224388_image.jpeg,Neutral,0.8403,0.1556,0.0013,0.0028,0.8403
Sample_Dataset/Reichel/images_with_faces/425905_224421_image.jpeg,Neutral,0.537,0.2667,0.0978,0.0984,0.537
Sample_Dataset/Reichel/images_with_faces/425915_224428_image.jpeg,Neutral,0.969,0.0208,0.0015,0.0087,0.969
Sample_Dataset/Reichel/images_with_faces/425919_224432_image.jpeg,Optimistic,0.5177,0.5177,0.0003,0.0184,0.4636
Sample_Dataset/Reichel/images_with_faces/425947_224449_image.jpeg,Optimistic,0.5538,0.5538,0.0105,0.0733,0.3625
Sample_Dataset/Reichel/images_with_faces/426114_224601_image.jpeg,Neutral,0.9786,0.0208,0.0,0.0006,0.9786
Sample_Dataset/Reichel/images_with_faces/426142_224617_image.jpeg,Pessimistic,0.7645,0.0422,0.7645,0.046,0.1474
Sample_Dataset/Reichel/images_with_faces/426149_224624_image.jpeg,Optimistic,0.8314,0.8314,0.0007,0.1038,0.0642
Sample_Dataset/Reichel/images_with_faces/426165_224635_image.jpeg,Optimistic,0.9886,0.9886,0.0004,0.0001,0.0109
Sample_Dataset/Reichel/images_with_faces/426166_224636_image.jpeg,Hostile,0.9393,0.0403,0.0016,0.9393,0.0189
Sample_Dataset/Reichel/images_with_faces/426203_224657_image.jpeg,Neutral,0.9965,0.0013,0.0,0.0022,0.9965
Sample_Dataset/Reichel/images_with_faces/426210_224661_image.jpeg,Neutral,0.663,0.3286,0.0065,0.0018,0.663
Sample_Dataset/Reichel/images_with_faces/426232_224674_image.jpeg,Neutral,0.9984,0.0012,0.0,0.0004,0.9984
Sample_Dataset/Reichel/images_with_faces/426242_224679_image.jpeg,Neutral,0.95,0.0062,0.0,0.0439,0.95
Sample_Dataset/Reichel/images_with_faces/426308_224720_image.jpeg,Neutral,0.973,0.0042,0.0,0.0227,0.973
Sample_Dataset/Reichel/images_with_faces/426326_224737_image.jpeg,Pessimistic,0.7513,0.0411,0.7513,0.0076,0.1999
Sample_Dataset/Reichel/images_with_faces/426345_224747_image.jpeg,Hostile,0.7565,0.1923,0.0013,0.7565,0.0499
Sample_Dataset/Reichel/images_with_faces/426577_224855_image.jpeg,Hostile,0.7025,0.0604,0.1585,0.7025,0.0787
Sample_Dataset/Reichel/images_with_faces/426591_224856_image.jpeg,Optimistic,0.7309,0.7309,0.0021,0.0233,0.2437
Sample_Dataset/Reichel/images_with_faces/426600_224862_image.jpeg,Hostile,0.6119,0.1419,0.0017,0.6119,0.2445
Sample_Dataset/Reichel/images_with_faces/426749_224934_image.jpeg,Pessimistic,0.9318,0.0009,0.9318,0.0268,0.0405
Sample_Dataset/Reichel/images_with_faces/426781_224944_image.jpeg,Pessimistic,0.879,0.0385,0.879,0.0408,0.0418
Sample_Dataset/Reichel/images_with_faces/426792_224949_image.jpeg,Hostile,0.6464,0.1518,0.0051,0.6464,0.1967
Sample_Dataset/Reichel/images_with_faces/427684_225395_image.jpeg,Neutral,0.433,0.277,0.1025,0.1875,0.433
Sample_Dataset/Reichel/images_with_faces/427688_225399_image.jpeg,Hostile,0.9372,0.0568,0.0003,0.9372,0.0057
Sample_Dataset/Reichel/images_with_faces/427857_225532_image.jpeg,Neutral,0.5395,0.0755,0.0032,0.3818,0.5395
Sample_Dataset/Reichel/images_with_faces/427858_225533_image.jpeg,Unknown,0.3902,0.2776,0.2936,0.0386,0.3902
Sample_Dataset/Reichel/images_with_faces/427877_225536_image.jpeg,Neutral,0.9081,0.0776,0.0018,0.0126,0.9081
Sample_Dataset/Reichel/images_with_faces/427878_225539_image.jpeg,Optimistic,0.9724,0.9724,0.0003,0.0026,0.0247
Sample_Dataset/Reichel/images_with_faces/427917_225542_image.jpeg,Neutral,0.5891,0.1689,0.0029,0.2392,0.5891
Sample_Dataset/Reichel/images_with_faces/427918_225543_image.jpeg,Pessimistic,0.6922,0.0315,0.6922,0.1254,0.1509
Sample_Dataset/Reichel/images_with_faces/428094_225681_image.jpeg,Neutral,0.6794,0.2029,0.0189,0.0988,0.6794
Sample_Dataset/Reichel/images_with_faces/438530_228393_image.jpeg,Hostile,0.7758,0.0058,0.1285,0.7758,0.0899
Sample_Dataset/Reichel/images_with_faces/438645_228499_image.jpeg,Optimistic,0.9982,0.9982,0.0,0.0017,0.0001
Sample_Dataset/Reichel/images_with_faces/439033_228804_image.jpeg,Neutral,0.9905,0.0092,0.0001,0.0002,0.9905
Sample_Dataset/Reichel/images_with_faces/439034_228805_image.jpeg,Neutral,0.6611,0.3185,0.0053,0.0151,0.6611
Sample_Dataset/Reichel/images_with_faces/439065_228841_image.jpeg,Neutral,0.5652,0.3748,0.0033,0.0567,0.5652
Sample_Dataset/Reichel/images_with_faces/439086_228863_image.jpeg,Neutral,0.7787,0.2125,0.0002,0.0086,0.7787
Sample_Dataset/Reichel/images_with_faces/439096_228874_image.jpeg,Neutral,0.561,0.4106,0.0077,0.0207,0.561
Sample_Dataset/Reichel/images_with_faces/439099_228877_image.jpeg,Neutral,0.9031,0.0927,0.0001,0.0042,0.9031
Sample_Dataset/Reichel/images_with_faces/439101_228879_image.jpeg,Neutral,0.9239,0.0236,0.0,0.0525,0.9239
Sample_Dataset/Reichel/images_with_faces/439102_228881_image.jpeg,Neutral,0.973,0.0091,0.0,0.0179,0.973
Sample_Dataset/Reichel/images_with_faces/439105_228884_image.jpeg,Neutral,0.9542,0.0246,0.0001,0.0211,0.9542
Sample_Dataset/Reichel/images_with_faces/439115_228896_image.jpeg,Neutral,0.9823,0.0167,0.0,0.001,0.9823
Sample_Dataset/Reichel/images_with_faces/439122_228903_image.jpeg,Neutral,0.9729,0.0098,0.0,0.0173,0.9729
Sample_Dataset/Reichel/images_with_faces/439124_228905_image.jpeg,Neutral,0.9798,0.0073,0.0,0.0129,0.9798
Sample_Dataset/Reichel/images_with_faces/439135_228918_image.jpeg,Optimistic,0.8342,0.8342,0.0008,0.0166,0.1484
Sample_Dataset/Reichel/images_with_faces/439141_228924_image.jpeg,Neutral,0.9199,0.0621,0.0046,0.0134,0.9199
Sample_Dataset/Reichel/images_with_faces/439143_228926_image.jpeg,Neutral,0.9917,0.0056,0.0,0.0027,0.9917
Sample_Dataset/Reichel/images_with_faces/439144_228927_image.jpeg,Neutral,0.9816,0.0132,0.0001,0.0051,0.9816
Sample_Dataset/Reichel/images_with_faces/439145_228928_image.jpeg,Neutral,0.6138,0.3705,0.0002,0.0155,0.6138
Sample_Dataset/Reichel/images_with_faces/439147_228930_image.jpeg,Optimistic,0.7078,0.7078,0.0003,0.0155,0.2763
Sample_Dataset/Reichel/images_with_faces/439148_228931_image.jpeg,Optimistic,0.5984,0.5984,0.0003,0.0182,0.3831
Sample_Dataset/Reichel/images_with_faces/439150_228933_image.jpeg,Hostile,0.8154,0.0082,0.0348,0.8154,0.1416
Sample_Dataset/Reichel/images_with_faces/439157_228941_image.jpeg,Optimistic,0.7769,0.7769,0.0077,0.0573,0.1581
Sample_Dataset/Reichel/images_with_faces/439158_228942_image.jpeg,Optimistic,0.6795,0.6795,0.0083,0.0629,0.2493
Sample_Dataset/Reichel/images_with_faces/439239_229017_image.jpeg,Neutral,0.4888,0.0896,0.0059,0.4157,0.4888
Sample_Dataset/Reichel/images_with_faces/439243_229022_image.jpeg,Hostile,0.9987,0.0006,0.0002,0.9987,0.0005
Sample_Dataset/Reichel/images_with_faces/439311_229103_image.jpeg,Neutral,0.7594,0.0331,0.0701,0.1374,0.7594
Sample_Dataset/Reichel/images_with_faces/439312_229105_image.jpeg,Neutral,0.7169,0.2614,0.0011,0.0206,0.7169
Sample_Dataset/Reichel/images_with_faces/439343_229132_image.jpeg,Neutral,0.7378,0.2426,0.0014,0.0182,0.7378
Sample_Dataset/Reichel/images_with_faces/439366_229155_image.jpeg,Neutral,0.8631,0.1252,0.0067,0.005,0.8631
Sample_Dataset/Reichel/images_with_faces/439488_229265_image.jpeg,Neutral,0.9195,0.0771,0.0025,0.0009,0.9195
Sample_Dataset/Reichel/images_with_faces/439490_229268_image.jpeg,Neutral,0.7535,0.2271,0.0148,0.0047,0.7535
Sample_Dataset/Reichel/images_with_faces/439517_229289_image.jpeg,Neutral,0.5961,0.0398,0.2733,0.0908,0.5961
Sample_Dataset/Reichel/images_with_faces/439558_229334_image.jpeg,Neutral,0.9576,0.0099,0.0,0.0326,0.9576
Sample_Dataset/Reichel/images_with_faces/439628_229395_image.jpeg,Neutral,0.9839,0.0159,0.0,0.0001,0.9839
Sample_Dataset/Reichel/images_with_faces/439682_229441_image.jpeg,Neutral,0.6682,0.2875,0.0163,0.028,0.6682
Sample_Dataset/Reichel/images_with_faces/439717_229472_image.jpeg,Neutral,0.6521,0.319,0.0133,0.0157,0.6521
Sample_Dataset/Reichel/images_with_faces/439754_229500_image.jpeg,Neutral,0.9475,0.0232,0.0007,0.0286,0.9475
Sample_Dataset/Reichel/images_with_faces/439800_229538_image.jpeg,Pessimistic,0.7711,0.0351,0.7711,0.0569,0.1369
Sample_Dataset/Reichel/images_with_faces/439804_229540_image.jpeg,Optimistic,0.7497,0.7497,0.0008,0.0153,0.2342
Sample_Dataset/Reichel/images_with_faces/440029_229704_image.jpeg,Optimistic,0.6968,0.6968,0.0019,0.0506,0.2507
Sample_Dataset/Reichel/images_with_faces/440044_229706_image.jpeg,Optimistic,0.639,0.639,0.0043,0.0654,0.2913
Sample_Dataset/Reichel/images_with_faces/440055_229708_image.jpeg,Hostile,0.593,0.1572,0.0025,0.593,0.2473
Sample_Dataset/Reichel/images_with_faces/440057_229710_image.jpeg,Hostile,0.66,0.1502,0.0026,0.66,0.1871
Sample_Dataset/Reichel/images_with_faces/440620_230065_image.jpeg,Optimistic,0.87,0.87,0.0004,0.0018,0.1278
Sample_Dataset/Reichel/images_with_faces/440714_230129_image.jpeg,Pessimistic,0.9297,0.0226,0.9297,0.0167,0.031
Sample_Dataset/Reichel/images_with_faces/440775_230175_image.jpeg,Neutral,0.7775,0.1764,0.0263,0.0198,0.7775
Sample_Dataset/Reichel/images_with_faces/440862_230225_image.jpeg,Optimistic,0.9245,0.9245,0.0012,0.074,0.0003
Sample_Dataset/Reichel/images_with_faces/441282_230479_image.jpeg,Hostile,0.878,0.005,0.0083,0.878,0.1087
Sample_Dataset/Reichel/images_with_faces/441495_230637_image.jpeg,Hostile,0.863,0.0272,0.0107,0.863,0.0992
Sample_Dataset/Reichel/images_with_faces/441753_230770_image.jpeg,Neutral,0.7513,0.029,0.0029,0.2168,0.7513
Sample_Dataset/Reichel/images_with_faces/441842_230803_image.jpeg,Unknown,0.3665,0.069,0.3665,0.2086,0.3559
Sample_Dataset/Reichel/images_with_faces/441860_230820_image.jpeg,Pessimistic,0.8466,0.088,0.8466,0.0586,0.0068
Sample_Dataset/Reichel/images_with_faces/441925_230877_image.jpeg,Neutral,0.5962,0.199,0.172,0.0329,0.5962
Sample_Dataset/Reichel/images_with_faces/441926_230878_image.jpeg,Neutral,0.6116,0.1012,0.1519,0.1354,0.6116
Sample_Dataset/Reichel/images_with_faces/445337_233351_image.jpeg,Neutral,0.9844,0.0079,0.0065,0.0012,0.9844
Sample_Dataset/Reichel/images_with_faces/446721_234232_image.jpeg,Neutral,0.8855,0.07,0.008,0.0366,0.8855
Sample_Dataset/Reichel/images_with_faces/446802_234276_image.jpeg,Neutral,0.7731,0.2217,0.0003,0.0048,0.7731
Sample_Dataset/Reichel/images_with_faces/446821_234293_image.jpeg,Neutral,0.6137,0.3076,0.0091,0.0696,0.6137
Sample_Dataset/Reichel/images_with_faces/447061_234558_image.jpeg,Optimistic,0.7123,0.7123,0.0477,0.181,0.0589
Sample_Dataset/Reichel/images_with_faces/447068_234566_image.jpeg,Optimistic,0.9347,0.9347,0.0002,0.0004,0.0647
Sample_Dataset/Reichel/images_with_faces/447140_234613_image.jpeg,Pessimistic,0.9995,0.0001,0.9995,0.0001,0.0002
Sample_Dataset/Reichel/images_with_faces/447306_234712_image.jpeg,Neutral,0.9618,0.0343,0.0013,0.0026,0.9618
Sample_Dataset/Reichel/images_with_faces/447310_234716_image.jpeg,Neutral,0.8048,0.1144,0.0009,0.0799,0.8048
Sample_Dataset/Reichel/images_with_faces/447330_234731_image.jpeg,Neutral,0.5275,0.0182,0.3518,0.1026,0.5275
Sample_Dataset/Reichel/images_with_faces/447355_234746_image.jpeg,Pessimistic,0.9679,0.0015,0.9679,0.0012,0.0295
Sample_Dataset/Reichel/images_with_faces/447401_234767_image.jpeg,Neutral,0.9814,0.0184,0.0,0.0001,0.9814
Sample_Dataset/Reichel/images_with_faces/447412_234774_image.jpeg,Neutral,0.6342,0.259,0.0091,0.0977,0.6342
Sample_Dataset/Reichel/images_with_faces/447441_234787_image.jpeg,Optimistic,0.6359,0.6359,0.0004,0.0021,0.3616
Sample_Dataset/Reichel/images_with_faces/447589_234877_image.jpeg,Optimistic,0.8126,0.8126,0.0143,0.0107,0.1624
Sample_Dataset/Reichel/images_with_faces/447628_234904_image.jpeg,Optimistic,0.5591,0.5591,0.0002,0.328,0.1126
Sample_Dataset/Reichel/images_with_faces/447654_234915_image.jpeg,Optimistic,0.5396,0.5396,0.0004,0.0331,0.4269
Sample_Dataset/Reichel/images_with_faces/447659_234916_image.jpeg,Neutral,0.7286,0.2419,0.0037,0.0258,0.7286
Sample_Dataset/Reichel/images_with_faces/447661_234917_image.jpeg,Optimistic,0.6218,0.6218,0.0027,0.0033,0.3722
Sample_Dataset/Reichel/images_with_faces/447662_234918_image.jpeg,Optimistic,0.9399,0.9399,0.0001,0.0001,0.06
Sample_Dataset/Reichel/images_with_faces/447663_234919_image.jpeg,Neutral,0.7943,0.1704,0.0017,0.0337,0.7943
Sample_Dataset/Reichel/images_with_faces/447664_234920_image.jpeg,Neutral,0.6796,0.3004,0.0062,0.0138,0.6796
Sample_Dataset/Reichel/images_with_faces/447667_234922_image.jpeg,Neutral,0.8985,0.0995,0.0001,0.0018,0.8985
Sample_Dataset/Reichel/images_with_faces/447671_234925_image.jpeg,Neutral,0.9678,0.0316,0.0,0.0006,0.9678
Sample_Dataset/Reichel/images_with_faces/447675_234927_image.jpeg,Neutral,0.9717,0.0264,0.0,0.0019,0.9717
Sample_Dataset/Reichel/images_with_faces/447691_234930_image.jpeg,Neutral,0.9847,0.008,0.0,0.0073,0.9847
Sample_Dataset/Reichel/images_with_faces/447698_234931_image.jpeg,Neutral,0.9425,0.0322,0.0007,0.0246,0.9425
Sample_Dataset/Reichel/images_with_faces/447700_234933_image.jpeg,Neutral,0.9729,0.0244,0.0002,0.0025,0.9729
Sample_Dataset/Reichel/images_with_faces/447709_234937_image.jpeg,Neutral,0.9912,0.0084,0.0001,0.0002,0.9912
Sample_Dataset/Reichel/images_with_faces/447715_234938_image.jpeg,Neutral,0.8778,0.0993,0.0115,0.0113,0.8778
Sample_Dataset/Reichel/images_with_faces/447954_235025_image.jpeg,Pessimistic,0.5078,0.0756,0.5078,0.1796,0.237
Sample_Dataset/Reichel/images_with_faces/447971_235029_image.jpeg,Neutral,0.8409,0.1566,0.0005,0.0021,0.8409
Sample_Dataset/Reichel/images_with_faces/448286_235237_image.jpeg,Hostile,0.5051,0.3664,0.0014,0.5051,0.1271
Sample_Dataset/Reichel/images_with_faces/448649_235405_image.jpeg,Optimistic,0.964,0.964,0.0317,0.0016,0.0027
Sample_Dataset/Reichel/images_with_faces/448654_235407_image.jpeg,Neutral,0.4593,0.0361,0.1215,0.3831,0.4593
Sample_Dataset/Reichel/images_with_faces/448705_235428_image.jpeg,Neutral,0.5452,0.021,0.0302,0.4035,0.5452
Sample_Dataset/Reichel/images_with_faces/448706_235429_image.jpeg,Hostile,0.9408,0.0583,0.0,0.9408,0.0009
Sample_Dataset/Reichel/images_with_faces/449087_235634_image.jpeg,Optimistic,0.5766,0.5766,0.0005,0.0357,0.3872
Sample_Dataset/Reichel/images_with_faces/449092_235637_image.jpeg,Neutral,0.7848,0.1299,0.0055,0.0798,0.7848
Sample_Dataset/Reichel/images_with_faces/449097_235640_image.jpeg,Optimistic,0.6938,0.6938,0.0064,0.0184,0.2814
Sample_Dataset/Reichel/images_with_faces/449103_235643_image.jpeg,Optimistic,0.9687,0.9687,0.0001,0.0001,0.0312
Sample_Dataset/Reichel/images_with_faces/449105_235646_image.jpeg,Neutral,0.728,0.2008,0.0028,0.0684,0.728
Sample_Dataset/Reichel/images_with_faces/449116_235649_image.jpeg,Neutral,0.625,0.3477,0.0048,0.0226,0.625
Sample_Dataset/Reichel/images_with_faces/449122_235652_image.jpeg,Neutral,0.8217,0.1683,0.0003,0.0096,0.8217
Sample_Dataset/Reichel/images_with_faces/449127_235656_image.jpeg,Neutral,0.963,0.0351,0.0,0.0018,0.963
Sample_Dataset/Reichel/images_with_faces/449135_235659_image.jpeg,Neutral,0.9495,0.0357,0.0001,0.0147,0.9495
Sample_Dataset/Reichel/images_with_faces/449143_235662_image.jpeg,Optimistic,0.6545,0.6545,0.0068,0.1743,0.1643
Sample_Dataset/Reichel/images_with_faces/449153_235666_image.jpeg,Neutral,0.9348,0.0257,0.0,0.0395,0.9348
Sample_Dataset/Reichel/images_with_faces/449161_235670_image.jpeg,Neutral,0.9375,0.0237,0.0004,0.0385,0.9375
Sample_Dataset/Reichel/images_with_faces/449168_235673_image.jpeg,Neutral,0.965,0.0315,0.0001,0.0034,0.965
Sample_Dataset/Reichel/images_with_faces/449278_235715_image.jpeg,Neutral,0.7762,0.1042,0.0138,0.1058,0.7762
Sample_Dataset/Reichel/images_with_faces/449280_235717_image.jpeg,Pessimistic,0.8371,0.0417,0.8371,0.0051,0.1162
Sample_Dataset/Reichel/images_with_faces/449368_235773_image.jpeg,Optimistic,0.6595,0.6595,0.0482,0.0301,0.2622
Sample_Dataset/Reichel/images_with_faces/455086_240110_image.jpeg,Hostile,0.9854,0.0005,0.0013,0.9854,0.0128
Sample_Dataset/Reichel/images_with_faces/455672_240585_image.jpeg,Neutral,0.9837,0.0094,0.001,0.006,0.9837
Sample_Dataset/Reichel/images_with_faces/455690_240603_image.jpeg,Optimistic,0.9956,0.9956,0.0,0.0015,0.0029
Sample_Dataset/Reichel/images_with_faces/455695_240608_image.jpeg,Neutral,0.8648,0.0562,0.0105,0.0685,0.8648
Sample_Dataset/Reichel/images_with_faces/455697_240610_image.jpeg,Pessimistic,0.6449,0.0603,0.6449,0.0724,0.2224
Sample_Dataset/Reichel/images_with_faces/455706_240618_image.jpeg,Hostile,0.9576,0.0019,0.0019,0.9576,0.0387
Sample_Dataset/Reichel/images_with_faces/455718_240624_image.jpeg,Neutral,0.6296,0.2169,0.0099,0.1436,0.6296
Sample_Dataset/Reichel/images_with_faces/455803_240696_image.jpeg,Neutral,0.5383,0.3593,0.0467,0.0557,0.5383
Sample_Dataset/Reichel/images_with_faces/455840_240720_image.jpeg,Optimistic,0.8091,0.8091,0.1571,0.0034,0.0305
Sample_Dataset/Reichel/images_with_faces/456074_240910_image.jpeg,Optimistic,0.4121,0.4121,0.2119,0.2042,0.1719
Sample_Dataset/Reichel/images_with_faces/456095_240922_image.jpeg,Neutral,0.4614,0.0109,0.4394,0.0883,0.4614
Sample_Dataset/Reichel/images_with_faces/456102_240926_image.jpeg,Neutral,0.712,0.2875,0.0,0.0005,0.712
Sample_Dataset/Reichel/images_with_faces/456165_240964_image.jpeg,Optimistic,0.9927,0.9927,0.0,0.0038,0.0035
Sample_Dataset/Reichel/images_with_faces/456218_240988_image.jpeg,Optimistic,0.661,0.661,0.0061,0.0162,0.3167
Sample_Dataset/Reichel/images_with_faces/456284_241020_image.jpeg,Optimistic,0.7605,0.7605,0.0049,0.026,0.2087
Sample_Dataset/Reichel/images_with_faces/456339_241025_image.jpeg,Optimistic,0.6176,0.6176,0.0023,0.0028,0.3772
Sample_Dataset/Reichel/images_with_faces/456358_241033_image.jpeg,Neutral,0.8092,0.1149,0.0078,0.0681,0.8092
Sample_Dataset/Reichel/images_with_faces/456530_241120_image.jpeg,Optimistic,0.5667,0.5667,0.004,0.0009,0.4283
Sample_Dataset/Reichel/images_with_faces/456718_241231_image.jpeg,Optimistic,0.857,0.857,0.0166,0.0982,0.0282
Sample_Dataset/Reichel/images_with_faces/456756_241256_image.jpeg,Neutral,0.9823,0.0159,0.0,0.0017,0.9823
Sample_Dataset/Reichel/images_with_faces/457027_241377_image.jpeg,Optimistic,0.4589,0.4589,0.0273,0.2036,0.3103
Sample_Dataset/Reichel/images_with_faces/457031_241378_image.jpeg,Neutral,0.5557,0.3354,0.0661,0.0427,0.5557
Sample_Dataset/Reichel/images_with_faces/457074_241402_image.jpeg,Optimistic,0.9797,0.9797,0.0005,0.0127,0.0071
Sample_Dataset/Reichel/images_with_faces/457558_241687_image.jpeg,Optimistic,0.4544,0.4544,0.0271,0.1559,0.3626
Sample_Dataset/Reichel/images_with_faces/457603_241730_image.jpeg,Hostile,0.5076,0.1341,0.0232,0.5076,0.335
Sample_Dataset/Reichel/images_with_faces/457609_241735_image.jpeg,Neutral,0.7589,0.0484,0.0712,0.1215,0.7589
Sample_Dataset/Reichel/images_with_faces/457753_241839_image.jpeg,Optimistic,0.8713,0.8713,0.006,0.0147,0.108
Sample_Dataset/Reichel/images_with_faces/457756_241842_image.jpeg,Neutral,0.9142,0.0581,0.0259,0.0018,0.9142
Sample_Dataset/Reichel/images_with_faces/466022_246133_image.jpeg,Optimistic,0.8763,0.8763,0.0028,0.019,0.1019
